query_id	entity_id	entity_type	genre	web_search?	wiki_text?	unknown?
EDL14_ENG_4775	E0781913	PER	DF	N	N	N
EDL14_ENG_4776	NIL0273	ORG	NW	N	N	N
EDL14_ENG_4777	NIL0970	PER	NW	N	Y	N
EDL14_ENG_4778	E0281103	PER	NW	N	N	N
EDL14_ENG_4779	E0619582	PER	NW	N	Y	N
EDL14_ENG_4780	E0213705	PER	WB	N	N	N
EDL14_ENG_4781	NIL0044	PER	DF	N	N	Y
EDL14_ENG_4782	NIL1014	PER	DF	N	N	Y
EDL14_ENG_4783	NIL0643	ORG	WB	N	N	N
EDL14_ENG_4784	E0570810	PER	NW	N	Y	N
EDL14_ENG_4785	NIL0468	ORG	DF	Y	Y	N
EDL14_ENG_4786	E0018102	GPE	NW	N	Y	N
EDL14_ENG_4787	NIL0280	ORG	DF	Y	Y	N
EDL14_ENG_4788	NIL1015	PER	DF	N	Y	N
EDL14_ENG_4789	E0538890	ORG	WB	N	N	N
EDL14_ENG_4790	NIL0126	GPE	WB	N	N	N
EDL14_ENG_4791	NIL0107	PER	NW	N	N	N
EDL14_ENG_4792	NIL0066	PER	NW	N	N	N
EDL14_ENG_4793	NIL0710	ORG	NW	N	Y	N
EDL14_ENG_4794	E0625376	GPE	DF	N	Y	N
EDL14_ENG_4795	NIL1016	ORG	WB	N	N	N
EDL14_ENG_4796	E0679687	GPE	NW	N	N	N
EDL14_ENG_4797	E0308710	PER	NW	N	N	N
EDL14_ENG_4798	NIL0628	PER	WB	Y	Y	N
EDL14_ENG_4799	E0743544	ORG	NW	N	Y	N
EDL14_ENG_4800	NIL0653	PER	NW	Y	Y	N
EDL14_ENG_4801	NIL1017	PER	DF	N	Y	N
EDL14_ENG_4802	NIL0682	PER	DF	N	N	Y
EDL14_ENG_4803	NIL0272	PER	WB	Y	N	N
EDL14_ENG_4804	NIL0577	PER	WB	Y	N	N
EDL14_ENG_4805	NIL0253	ORG	WB	Y	N	N
EDL14_ENG_4806	NIL0126	GPE	DF	N	Y	N
EDL14_ENG_4807	NIL0988	PER	DF	N	N	Y
EDL14_ENG_4808	E0679687	GPE	WB	N	N	N
EDL14_ENG_4809	NIL0070	PER	WB	Y	N	N
EDL14_ENG_4810	E0146319	GPE	WB	N	N	N
EDL14_ENG_4811	NIL0117	PER	DF	N	N	Y
EDL14_ENG_4812	E0673722	PER	DF	N	N	N
EDL14_ENG_4813	E0127848	ORG	NW	N	N	N
EDL14_ENG_4814	NIL1018	PER	WB	Y	N	N
EDL14_ENG_4815	E0673722	PER	DF	N	N	N
EDL14_ENG_4816	E0149263	GPE	NW	N	Y	N
EDL14_ENG_4817	E0780497	PER	DF	Y	Y	N
EDL14_ENG_4818	E0018102	GPE	NW	N	Y	N
EDL14_ENG_4819	E0242465	PER	DF	N	N	N
EDL14_ENG_4820	NIL0321	PER	NW	Y	N	N
EDL14_ENG_4821	E0098813	GPE	WB	N	N	N
EDL14_ENG_4822	E0784459	ORG	NW	N	N	N
EDL14_ENG_4823	E0397283	GPE	DF	N	N	N
EDL14_ENG_4824	E0679687	GPE	DF	N	N	N
EDL14_ENG_4825	NIL0208	PER	NW	N	N	N
EDL14_ENG_4826	NIL0774	PER	WB	N	Y	N
EDL14_ENG_4827	NIL0023	PER	DF	N	N	Y
EDL14_ENG_4828	E0141366	PER	NW	N	Y	N
EDL14_ENG_4829	NIL0568	PER	DF	N	N	Y
EDL14_ENG_4830	E0679687	GPE	DF	N	N	N
EDL14_ENG_4831	NIL0168	PER	DF	Y	Y	N
EDL14_ENG_4832	E0315026	PER	NW	N	N	N
EDL14_ENG_4833	E0315026	PER	NW	N	N	N
EDL14_ENG_4834	NIL0856	PER	DF	N	N	Y
EDL14_ENG_4835	NIL0021	PER	WB	N	N	Y
EDL14_ENG_4836	E0373950	GPE	NW	N	N	N
EDL14_ENG_4837	NIL0004	ORG	NW	N	Y	N
EDL14_ENG_4838	E0211468	PER	NW	N	N	N
EDL14_ENG_4839	NIL0577	PER	WB	Y	N	N
EDL14_ENG_4840	E0373950	GPE	NW	N	N	N
EDL14_ENG_4841	E0626434	GPE	NW	N	N	N
EDL14_ENG_4842	NIL1019	PER	DF	N	N	Y
EDL14_ENG_4843	NIL0559	PER	WB	N	N	Y
EDL14_ENG_4844	E0018102	GPE	NW	N	N	N
EDL14_ENG_4845	E0670955	GPE	WB	N	N	N
EDL14_ENG_4846	E0728066	ORG	WB	N	N	N
EDL14_ENG_4847	E0211468	PER	NW	N	N	N
EDL14_ENG_4848	NIL0263	PER	NW	Y	N	N
EDL14_ENG_4849	E0339264	ORG	NW	N	Y	N
EDL14_ENG_4850	E0141366	PER	NW	N	Y	N
EDL14_ENG_4851	NIL0117	PER	DF	N	N	Y
EDL14_ENG_4852	NIL1020	ORG	DF	Y	Y	N
EDL14_ENG_4853	NIL1021	PER	DF	N	N	Y
EDL14_ENG_4854	E0493745	PER	DF	N	N	N
EDL14_ENG_4855	E0315026	PER	NW	N	N	N
EDL14_ENG_4856	E0068419	GPE	NW	N	N	N
EDL14_ENG_4857	NIL0249	PER	NW	N	N	N
EDL14_ENG_4858	E0146319	GPE	WB	N	N	N
EDL14_ENG_4859	E0315026	PER	NW	N	N	N
EDL14_ENG_4860	E0363052	PER	DF	N	N	N
EDL14_ENG_4861	E0599374	PER	NW	N	N	N
EDL14_ENG_4862	NIL0068	ORG	WB	Y	Y	N
EDL14_ENG_4863	E0595046	PER	NW	N	Y	N
EDL14_ENG_4864	E0201977	PER	DF	N	N	N
EDL14_ENG_4865	E0336906	PER	DF	N	N	N
EDL14_ENG_4866	NIL1022	PER	WB	Y	N	N
EDL14_ENG_4867	E0619582	PER	DF	N	Y	N
EDL14_ENG_4868	E0270051	ORG	DF	N	Y	N
EDL14_ENG_4869	NIL1023	ORG	NW	Y	Y	N
EDL14_ENG_4870	NIL0236	PER	WB	N	Y	N
EDL14_ENG_4871	E0608291	PER	WB	N	N	N
EDL14_ENG_4872	E0149263	GPE	WB	N	N	N
EDL14_ENG_4873	NIL0099	PER	NW	Y	N	N
EDL14_ENG_4874	NIL1024	PER	NW	N	Y	N
EDL14_ENG_4875	NIL1025	PER	WB	N	N	N
EDL14_ENG_4876	E0131282	ORG	NW	N	N	N
EDL14_ENG_4877	E0441696	GPE	NW	N	Y	N
EDL14_ENG_4878	NIL0028	PER	DF	N	N	Y
EDL14_ENG_4879	E0784459	ORG	NW	N	N	N
EDL14_ENG_4880	E0668665	GPE	NW	N	N	N
EDL14_ENG_4881	NIL0822	ORG	WB	N	N	N
EDL14_ENG_4882	E0240157	GPE	DF	N	N	N
EDL14_ENG_4883	E0644745	PER	NW	N	N	N
EDL14_ENG_4884	E0622098	GPE	NW	N	N	N
EDL14_ENG_4885	NIL1026	PER	NW	N	Y	N
EDL14_ENG_4886	NIL0075	PER	DF	N	N	Y
EDL14_ENG_4887	E0141366	PER	NW	N	N	N
EDL14_ENG_4888	NIL0250	PER	WB	Y	Y	N
EDL14_ENG_4889	NIL0434	PER	DF	N	N	Y
EDL14_ENG_4890	E0366103	ORG	DF	Y	N	N
EDL14_ENG_4891	E0271243	ORG	NW	Y	Y	N
EDL14_ENG_4892	E0478316	ORG	WB	N	Y	N
EDL14_ENG_4893	NIL0609	ORG	WB	N	Y	N
EDL14_ENG_4894	E0020637	GPE	DF	N	N	N
EDL14_ENG_4895	E0745790	PER	NW	N	N	N
EDL14_ENG_4896	E0643253	PER	NW	N	N	N
EDL14_ENG_4897	E0679687	GPE	DF	N	N	N
EDL14_ENG_4898	E0314883	PER	DF	N	N	N
EDL14_ENG_4899	NIL0127	PER	NW	Y	Y	N
EDL14_ENG_4900	E0455080	PER	WB	N	N	N
EDL14_ENG_4901	E0642555	ORG	NW	N	Y	N
EDL14_ENG_4902	E0441696	GPE	WB	Y	Y	N
EDL14_ENG_4903	E0363052	PER	DF	N	N	N
EDL14_ENG_4904	NIL0035	PER	WB	Y	N	N
EDL14_ENG_4905	E0305073	PER	NW	N	Y	N
EDL14_ENG_4906	NIL0347	PER	DF	N	N	Y
EDL14_ENG_4907	E0145816	GPE	NW	N	N	N
EDL14_ENG_4908	E0284754	PER	NW	N	Y	N
EDL14_ENG_4909	E0314883	PER	DF	N	N	N
EDL14_ENG_4910	E0375368	PER	DF	N	N	N
EDL14_ENG_4911	E0134888	PER	NW	Y	Y	N
EDL14_ENG_4912	E0731167	GPE	WB	N	N	N
EDL14_ENG_4913	NIL1027	ORG	DF	Y	N	N
EDL14_ENG_4914	NIL0068	ORG	WB	N	Y	N
EDL14_ENG_4915	E0550909	GPE	NW	N	N	N
EDL14_ENG_4916	E0315026	PER	NW	N	N	N
EDL14_ENG_4917	E0620264	GPE	WB	N	N	N
EDL14_ENG_4918	E0715278	ORG	NW	Y	N	N
EDL14_ENG_4919	NIL0246	GPE	NW	N	Y	N
EDL14_ENG_4920	E0142144	PER	NW	N	N	N
EDL14_ENG_4921	E0211468	PER	NW	N	N	N
EDL14_ENG_4922	E0275244	ORG	WB	N	N	N
EDL14_ENG_4923	E0682426	GPE	WB	N	N	N
EDL14_ENG_4924	E0650750	GPE	WB	N	Y	N
EDL14_ENG_4925	E0743050	PER	WB	N	N	N
EDL14_ENG_4926	NIL1028	PER	DF	N	N	Y
EDL14_ENG_4927	NIL0109	GPE	NW	Y	Y	N
EDL14_ENG_4928	E0315026	PER	NW	N	N	N
EDL14_ENG_4929	NIL1029	ORG	DF	Y	Y	N
EDL14_ENG_4930	E0353230	GPE	DF	N	N	N
EDL14_ENG_4931	E0679687	GPE	WB	N	N	N
EDL14_ENG_4932	E0557250	PER	DF	N	N	N
EDL14_ENG_4933	E0126705	PER	DF	N	Y	N
EDL14_ENG_4934	NIL0088	PER	DF	N	N	Y
EDL14_ENG_4935	NIL0064	PER	NW	Y	Y	N
EDL14_ENG_4936	E0795131	GPE	NW	N	N	N
EDL14_ENG_4937	NIL0915	PER	DF	N	N	Y
EDL14_ENG_4938	E0506233	PER	DF	N	N	N
EDL14_ENG_4939	E0308258	PER	NW	N	N	N
EDL14_ENG_4940	E0348701	PER	DF	N	Y	N
EDL14_ENG_4941	NIL0418	PER	WB	N	N	Y
EDL14_ENG_4942	E0402254	PER	NW	N	N	N
EDL14_ENG_4943	E0403804	PER	NW	N	N	N
EDL14_ENG_4944	E0682398	PER	DF	N	Y	N
EDL14_ENG_4945	NIL0164	PER	DF	N	N	Y
EDL14_ENG_4946	NIL1030	PER	NW	Y	N	N
EDL14_ENG_4947	E0315026	PER	NW	N	Y	N
EDL14_ENG_4948	E0550909	GPE	NW	N	N	N
EDL14_ENG_4949	E0065015	GPE	DF	Y	Y	N
EDL14_ENG_4950	E0499290	PER	DF	N	Y	N
EDL14_ENG_4951	NIL1031	PER	WB	N	Y	N
EDL14_ENG_4952	E0775129	GPE	NW	N	N	N
EDL14_ENG_4953	E0787371	ORG	NW	N	N	N
EDL14_ENG_4954	NIL0294	PER	DF	N	N	Y
EDL14_ENG_4955	NIL1032	PER	NW	Y	N	N
EDL14_ENG_4956	E0141366	PER	NW	N	N	N
EDL14_ENG_4957	NIL0287	PER	DF	N	N	Y
EDL14_ENG_4958	NIL1033	PER	DF	N	N	Y
EDL14_ENG_4959	NIL0599	ORG	NW	Y	Y	N
EDL14_ENG_4960	E0173529	ORG	WB	N	N	N
EDL14_ENG_4961	NIL0145	PER	WB	Y	N	N
EDL14_ENG_4962	E0333199	GPE	WB	N	N	N
EDL14_ENG_4963	NIL0602	ORG	NW	Y	Y	N
EDL14_ENG_4964	E0219854	ORG	DF	N	N	N
EDL14_ENG_4965	E0382751	PER	NW	N	N	N
EDL14_ENG_4966	E0275244	ORG	WB	N	N	N
EDL14_ENG_4967	NIL0693	PER	WB	N	Y	N
EDL14_ENG_4968	E0149263	GPE	NW	N	Y	N
EDL14_ENG_4969	E0718219	ORG	NW	N	N	N
EDL14_ENG_4970	E0607903	PER	DF	N	Y	N
EDL14_ENG_4971	NIL0913	PER	NW	N	Y	N
EDL14_ENG_4972	E0679687	GPE	DF	N	N	N
EDL14_ENG_4973	E0398908	PER	NW	N	Y	N
EDL14_ENG_4974	E0522493	PER	DF	Y	Y	N
EDL14_ENG_4975	E0287282	ORG	WB	N	Y	N
EDL14_ENG_4976	NIL0426	PER	NW	Y	Y	N
EDL14_ENG_4977	E0745362	PER	NW	N	N	N
EDL14_ENG_4978	E0094353	GPE	NW	Y	Y	N
EDL14_ENG_4979	NIL0161	PER	DF	N	N	Y
EDL14_ENG_4980	NIL0025	ORG	NW	Y	Y	N
EDL14_ENG_4981	NIL1034	PER	NW	N	Y	N
EDL14_ENG_4982	E0127848	ORG	NW	N	N	N
EDL14_ENG_4983	E0362970	ORG	DF	Y	Y	N
EDL14_ENG_4984	E0801305	PER	DF	N	Y	N
EDL14_ENG_4985	E0243690	GPE	WB	N	N	N
EDL14_ENG_4986	E0530900	GPE	WB	N	Y	N
EDL14_ENG_4987	NIL0246	GPE	NW	N	Y	N
EDL14_ENG_4988	E0382887	GPE	DF	N	N	N
EDL14_ENG_4989	NIL1035	ORG	NW	N	N	N
EDL14_ENG_4990	E0784459	ORG	NW	N	N	N
EDL14_ENG_4991	E0440272	GPE	NW	Y	N	N
EDL14_ENG_4992	E0550909	GPE	NW	N	N	N
EDL14_ENG_4993	E0704087	PER	DF	Y	Y	N
EDL14_ENG_4994	E0806116	ORG	NW	N	N	N
EDL14_ENG_4995	NIL0326	PER	NW	N	N	N
EDL14_ENG_4996	E0201977	PER	DF	N	N	N
EDL14_ENG_4997	E0344636	ORG	NW	N	N	N
EDL14_ENG_4998	E0253605	GPE	NW	N	N	N
EDL14_ENG_4999	E0513100	PER	NW	N	N	N
EDL14_ENG_5000	E0099020	GPE	NW	N	N	N
EDL14_ENG_5001	E0822623	GPE	NW	N	N	N
EDL14_ENG_5002	E0735390	ORG	WB	Y	N	N
EDL14_ENG_5003	E0287282	ORG	NW	N	N	N
EDL14_ENG_5004	E0372728	PER	NW	N	Y	N
EDL14_ENG_5005	NIL0384	PER	WB	N	N	N
EDL14_ENG_5006	NIL0113	PER	DF	N	N	Y
EDL14_ENG_5007	E0770805	PER	NW	N	N	N
EDL14_ENG_5008	NIL0153	PER	DF	N	N	Y
EDL14_ENG_5009	E0541963	ORG	NW	N	Y	N
EDL14_ENG_5010	E0078394	ORG	NW	Y	Y	N
EDL14_ENG_5011	NIL0245	PER	NW	Y	N	N
EDL14_ENG_5012	E0745362	PER	NW	N	N	N
EDL14_ENG_5013	E0095957	ORG	NW	N	N	N
EDL14_ENG_5014	E0028991	ORG	DF	Y	Y	N
EDL14_ENG_5015	E0679687	GPE	DF	N	N	N
EDL14_ENG_5016	E0585369	GPE	NW	N	N	N
EDL14_ENG_5017	E0100183	PER	WB	N	N	N
EDL14_ENG_5018	NIL0870	PER	DF	N	N	Y
EDL14_ENG_5019	NIL1036	PER	NW	N	Y	N
EDL14_ENG_5020	NIL0301	PER	NW	Y	Y	N
EDL14_ENG_5021	NIL0183	PER	DF	N	N	Y
EDL14_ENG_5022	NIL1037	ORG	DF	N	Y	N
EDL14_ENG_5023	E0102536	GPE	NW	N	N	N
EDL14_ENG_5024	NIL0102	PER	NW	N	Y	N
EDL14_ENG_5025	E0530900	GPE	NW	N	N	N
EDL14_ENG_5026	E0777095	ORG	NW	N	N	N
EDL14_ENG_5027	E0739720	GPE	WB	N	N	N
EDL14_ENG_5028	NIL0691	PER	DF	N	N	Y
EDL14_ENG_5029	E0491897	PER	WB	N	N	N
EDL14_ENG_5030	NIL0435	PER	WB	N	N	N
EDL14_ENG_5031	E0701025	PER	NW	N	Y	N
EDL14_ENG_5032	E0315026	PER	NW	N	N	N
EDL14_ENG_5033	E0599374	PER	NW	N	N	N
EDL14_ENG_5034	E0149263	GPE	NW	Y	Y	N
EDL14_ENG_5035	NIL0127	PER	NW	Y	Y	N
EDL14_ENG_5036	E0371991	ORG	NW	N	Y	N
EDL14_ENG_5037	NIL1038	PER	DF	N	N	Y
EDL14_ENG_5038	NIL0476	PER	DF	N	N	Y
EDL14_ENG_5039	E0321429	GPE	WB	N	N	N
EDL14_ENG_5040	E0794790	GPE	NW	N	N	N
EDL14_ENG_5041	NIL0178	GPE	NW	N	Y	N
EDL14_ENG_5042	E0721872	ORG	DF	N	N	N
EDL14_ENG_5043	E0595046	PER	NW	N	Y	N
EDL14_ENG_5044	NIL1039	PER	DF	N	N	Y
EDL14_ENG_5045	NIL0042	PER	NW	N	N	N
EDL14_ENG_5046	E0643782	GPE	WB	N	N	N
EDL14_ENG_5047	E0297106	PER	WB	N	N	N
EDL14_ENG_5048	NIL1040	ORG	NW	N	N	N
EDL14_ENG_5049	E0814423	PER	DF	N	N	N
EDL14_ENG_5050	NIL0320	ORG	NW	N	Y	N
EDL14_ENG_5051	NIL0023	PER	DF	N	N	Y
EDL14_ENG_5052	NIL1041	PER	NW	N	N	N
EDL14_ENG_5053	NIL0012	PER	DF	N	N	Y
EDL14_ENG_5054	E0679687	GPE	DF	N	Y	N
EDL14_ENG_5055	E0308710	PER	NW	N	N	N
EDL14_ENG_5056	NIL0385	ORG	NW	Y	Y	N
EDL14_ENG_5057	NIL1016	ORG	WB	Y	Y	N
EDL14_ENG_5058	NIL1042	ORG	WB	Y	Y	N
EDL14_ENG_5059	E0481877	PER	NW	N	Y	N
EDL14_ENG_5060	NIL0479	ORG	NW	Y	Y	N
EDL14_ENG_5061	NIL0731	PER	WB	N	Y	N
EDL14_ENG_5062	E0127848	ORG	NW	N	N	N
EDL14_ENG_5063	E0817917	PER	NW	N	N	N
EDL14_ENG_5064	E0525761	GPE	NW	N	Y	N
EDL14_ENG_5065	E0801305	PER	DF	N	Y	N
EDL14_ENG_5066	E0802223	PER	WB	N	N	N
EDL14_ENG_5067	E0375368	PER	DF	N	N	N
EDL14_ENG_5068	NIL0144	PER	NW	N	Y	N
EDL14_ENG_5069	E0679687	GPE	NW	N	N	N
EDL14_ENG_5070	E0379511	GPE	NW	N	N	N
EDL14_ENG_5071	NIL0403	PER	WB	N	N	Y
EDL14_ENG_5072	E0679687	GPE	NW	N	N	N
EDL14_ENG_5073	NIL0320	ORG	NW	Y	Y	N
EDL14_ENG_5074	E0173174	PER	DF	N	Y	N
EDL14_ENG_5075	E0595046	PER	NW	N	Y	N
EDL14_ENG_5076	NIL1043	PER	DF	N	N	Y
EDL14_ENG_5077	NIL0227	ORG	NW	Y	Y	N
EDL14_ENG_5078	NIL0474	PER	DF	N	N	Y
EDL14_ENG_5079	E0820076	ORG	DF	Y	Y	N
EDL14_ENG_5080	E0646717	ORG	WB	N	N	N
EDL14_ENG_5081	NIL1044	ORG	NW	Y	N	N
EDL14_ENG_5082	NIL1045	PER	DF	N	N	Y
EDL14_ENG_5083	NIL1046	PER	NW	Y	N	N
EDL14_ENG_5084	E0679687	GPE	DF	N	N	N
EDL14_ENG_5085	NIL0468	ORG	DF	Y	Y	N
EDL14_ENG_5086	E0397283	GPE	NW	N	Y	N
EDL14_ENG_5087	NIL1047	ORG	DF	N	Y	N
EDL14_ENG_5088	E0253605	GPE	NW	N	N	N
EDL14_ENG_5089	E0440272	GPE	NW	N	N	N
EDL14_ENG_5090	E0718625	PER	DF	N	Y	N
EDL14_ENG_5091	E0743544	ORG	NW	N	Y	N
EDL14_ENG_5092	E0794790	GPE	NW	N	Y	N
EDL14_ENG_5093	NIL0724	ORG	NW	N	Y	N
EDL14_ENG_5094	NIL0009	PER	WB	N	N	Y
EDL14_ENG_5095	E0308710	PER	NW	N	N	N
EDL14_ENG_5096	NIL0521	PER	NW	N	Y	N
EDL14_ENG_5097	E0353230	GPE	NW	N	N	N
EDL14_ENG_5098	NIL0360	PER	DF	N	N	N
EDL14_ENG_5099	E0141366	PER	NW	N	N	N
EDL14_ENG_5100	NIL1048	PER	DF	N	N	Y
EDL14_ENG_5101	NIL1049	ORG	DF	Y	N	N
EDL14_ENG_5102	E0463867	PER	NW	N	N	N
EDL14_ENG_5103	NIL0077	ORG	NW	Y	Y	N
EDL14_ENG_5104	E0795301	PER	WB	N	Y	N
EDL14_ENG_5105	NIL0021	PER	WB	N	N	Y
EDL14_ENG_5106	E0141366	PER	NW	N	N	N
EDL14_ENG_5107	E0145816	GPE	DF	N	Y	N
EDL14_ENG_5108	NIL0107	PER	NW	N	N	N
EDL14_ENG_5109	E0817946	ORG	NW	N	Y	N
EDL14_ENG_5110	E0212023	PER	DF	N	Y	N
EDL14_ENG_5111	E0625376	GPE	WB	N	N	N
EDL14_ENG_5112	NIL1050	PER	DF	N	N	Y
EDL14_ENG_5113	NIL0068	ORG	WB	Y	Y	N
EDL14_ENG_5114	E0679687	GPE	DF	N	N	N
EDL14_ENG_5115	NIL1051	PER	WB	N	N	N
EDL14_ENG_5116	E0819824	PER	NW	N	N	N
EDL14_ENG_5117	NIL0446	ORG	NW	Y	Y	N
EDL14_ENG_5118	NIL1052	PER	NW	Y	N	N
EDL14_ENG_5119	NIL0178	GPE	NW	N	Y	N
EDL14_ENG_5120	E0424216	ORG	DF	N	Y	N
EDL14_ENG_5121	E0541963	ORG	NW	N	N	N
EDL14_ENG_5122	E0530900	GPE	WB	N	N	N
EDL14_ENG_5123	NIL1053	PER	DF	N	N	Y
EDL14_ENG_5124	E0768746	PER	NW	N	Y	N
EDL14_ENG_5125	E0439447	PER	WB	N	N	N
EDL14_ENG_5126	NIL0654	PER	WB	N	N	Y
EDL14_ENG_5127	E0308710	PER	NW	N	N	N
EDL14_ENG_5128	E0253605	GPE	NW	N	N	N
EDL14_ENG_5129	E0145816	GPE	NW	N	N	N
EDL14_ENG_5130	E0777095	ORG	NW	N	N	N
EDL14_ENG_5131	E0078394	ORG	NW	N	Y	N
EDL14_ENG_5132	E0175585	GPE	NW	N	N	N
EDL14_ENG_5133	NIL0035	PER	WB	Y	N	N
EDL14_ENG_5134	E0767323	ORG	NW	N	N	N
EDL14_ENG_5135	E0620294	GPE	NW	N	N	N
EDL14_ENG_5136	E0383775	PER	DF	N	N	N
EDL14_ENG_5137	NIL0522	ORG	NW	Y	Y	N
EDL14_ENG_5138	NIL0214	GPE	NW	N	N	N
EDL14_ENG_5139	E0285107	ORG	NW	N	N	N
EDL14_ENG_5140	E0721872	ORG	DF	N	N	N
EDL14_ENG_5141	E0505048	GPE	WB	N	N	N
EDL14_ENG_5142	NIL1054	PER	DF	N	N	Y
EDL14_ENG_5143	NIL0664	PER	DF	N	N	Y
EDL14_ENG_5144	NIL0349	GPE	NW	N	Y	N
EDL14_ENG_5145	E0043724	PER	NW	N	Y	N
EDL14_ENG_5146	NIL0313	PER	WB	N	N	Y
EDL14_ENG_5147	NIL0233	PER	DF	N	N	Y
EDL14_ENG_5148	E0333199	GPE	WB	N	N	N
EDL14_ENG_5149	E0541963	ORG	NW	N	N	N
EDL14_ENG_5150	NIL0815	ORG	WB	Y	N	N
EDL14_ENG_5151	NIL0002	PER	NW	N	N	N
EDL14_ENG_5152	E0168820	PER	WB	N	N	N
EDL14_ENG_5153	NIL0374	GPE	NW	N	Y	N
EDL14_ENG_5154	NIL0921	PER	NW	Y	Y	N
EDL14_ENG_5155	E0211468	PER	NW	N	N	N
EDL14_ENG_5156	E0088207	ORG	NW	N	N	N
EDL14_ENG_5157	NIL0563	PER	NW	Y	Y	N
EDL14_ENG_5158	E0009466	ORG	WB	N	N	N
EDL14_ENG_5159	E0282369	GPE	NW	N	N	N
EDL14_ENG_5160	E0787907	GPE	NW	Y	Y	N
EDL14_ENG_5161	NIL0126	GPE	NW	N	N	N
EDL14_ENG_5162	E0679687	GPE	NW	N	N	N
EDL14_ENG_5163	NIL1055	PER	WB	Y	Y	N
EDL14_ENG_5164	NIL1056	PER	NW	Y	N	N
EDL14_ENG_5165	NIL1057	PER	NW	N	N	N
EDL14_ENG_5166	E0481719	ORG	DF	N	Y	N
EDL14_ENG_5167	NIL1058	PER	DF	N	N	Y
EDL14_ENG_5168	E0173174	PER	DF	N	Y	N
EDL14_ENG_5169	E0018102	GPE	NW	N	N	N
EDL14_ENG_5170	NIL0532	PER	DF	N	N	Y
EDL14_ENG_5171	NIL0052	ORG	NW	N	N	N
EDL14_ENG_5172	NIL1003	PER	NW	N	Y	N
EDL14_ENG_5173	E0218405	PER	DF	N	Y	N
EDL14_ENG_5174	NIL1059	PER	NW	N	N	N
EDL14_ENG_5175	E0321429	GPE	WB	N	N	N
EDL14_ENG_5176	NIL1060	PER	NW	N	Y	N
EDL14_ENG_5177	NIL0515	GPE	WB	N	N	N
EDL14_ENG_5178	E0375368	PER	DF	N	N	N
EDL14_ENG_5179	NIL0117	PER	DF	N	N	Y
EDL14_ENG_5180	NIL1061	ORG	DF	N	Y	N
EDL14_ENG_5181	NIL0322	PER	WB	N	N	Y
EDL14_ENG_5182	NIL1062	PER	DF	N	N	Y
EDL14_ENG_5183	E0620264	GPE	WB	N	Y	N
EDL14_ENG_5184	NIL0665	PER	NW	N	N	N
EDL14_ENG_5185	NIL0548	PER	DF	N	N	Y
EDL14_ENG_5186	NIL0044	PER	DF	N	N	Y
EDL14_ENG_5187	E0729165	PER	DF	N	Y	N
EDL14_ENG_5188	E0216333	ORG	DF	N	N	N
EDL14_ENG_5189	NIL0758	PER	WB	N	N	N
EDL14_ENG_5190	E0528308	GPE	NW	N	N	N
EDL14_ENG_5191	E0481877	PER	NW	N	Y	N
EDL14_ENG_5192	NIL0321	PER	NW	Y	N	N
EDL14_ENG_5193	E0578237	GPE	WB	N	N	N
EDL14_ENG_5194	E0679687	GPE	NW	N	N	N
EDL14_ENG_5195	E0622718	GPE	NW	N	N	N
EDL14_ENG_5196	E0213705	PER	WB	N	N	N
EDL14_ENG_5197	E0312888	PER	NW	N	N	N
EDL14_ENG_5198	NIL1063	PER	DF	N	N	Y
EDL14_ENG_5199	NIL1064	PER	DF	N	N	Y
EDL14_ENG_5200	NIL1065	PER	NW	Y	Y	N
EDL14_ENG_5201	E0724792	ORG	NW	N	N	N
EDL14_ENG_5202	E0305073	PER	NW	N	N	N
EDL14_ENG_5203	E0811943	PER	DF	N	Y	N
EDL14_ENG_5204	NIL0075	PER	DF	N	N	N
EDL14_ENG_5205	E0595045	ORG	DF	N	Y	N
EDL14_ENG_5206	E0000133	PER	NW	N	N	N
EDL14_ENG_5207	NIL1066	PER	NW	Y	N	N
EDL14_ENG_5208	NIL0355	ORG	WB	N	N	N
EDL14_ENG_5209	E0416143	PER	DF	N	Y	N
EDL14_ENG_5210	NIL1067	ORG	WB	N	N	N
EDL14_ENG_5211	E0267965	ORG	NW	N	N	N
EDL14_ENG_5212	E0352938	PER	WB	N	N	N
EDL14_ENG_5213	NIL1068	PER	WB	N	N	N
EDL14_ENG_5214	NIL1069	ORG	NW	Y	Y	N
EDL14_ENG_5215	NIL0318	GPE	WB	N	Y	N
EDL14_ENG_5216	E0217160	GPE	NW	N	N	N
EDL14_ENG_5217	NIL1070	GPE	WB	N	N	N
EDL14_ENG_5218	NIL1071	PER	WB	N	N	N
EDL14_ENG_5219	NIL1072	PER	NW	N	N	N
EDL14_ENG_5220	E0625376	GPE	DF	N	Y	N
EDL14_ENG_5221	NIL0443	PER	DF	N	N	Y
EDL14_ENG_5222	E0605604	GPE	WB	N	N	N
EDL14_ENG_5223	NIL0160	ORG	DF	Y	Y	N
EDL14_ENG_5224	E0100324	PER	DF	N	Y	N
EDL14_ENG_5225	E0391342	ORG	WB	N	Y	N
EDL14_ENG_5226	E0276615	PER	DF	N	Y	N
EDL14_ENG_5227	E0467057	GPE	DF	N	N	N
EDL14_ENG_5228	NIL1073	ORG	NW	N	N	N
EDL14_ENG_5229	E0311437	PER	NW	N	N	N
EDL14_ENG_5230	NIL0251	PER	NW	N	N	N
EDL14_ENG_5231	NIL0577	PER	WB	Y	N	N
